text,location,interest
🏙️ 🇲🇾 Smart City Handbook: #Malaysia – discover how technology and data are shaping the future of #Malaysian #cities – 📲download the full handbook here 👉https://t.co/lbnJnZAHrD #smartcity #iot #infrastructure #technologies #smartcities #techcrunch #itsolutions https://t.co/RQQpfvbky7,,technology
Xiaomi is opening 10 new stores in Peninsular Malaysia and you can get the Xiaomi 11T or 11T Pro at RM200 off. There are also special deals for Smart TVs and other IoT products.  https://t.co/NSZVpqXvZd,,technology
🏙️ 🇲🇾 Smart City Handbook: #Malaysia – discover how technology and data are shaping the future of #Malaysian #cities – 📲download the full handbook here 👉https://t.co/lbnJnZAHrD #smartcity #iot #infrastructure #technologies #smartcities #techcrunch #itsolutions https://t.co/BO5uqpcBia,,technology
🏙️ 🇲🇾 Smart City Handbook: #Malaysia – discover how technology and data are shaping the future of #Malaysian #cities – 📲download the full handbook here 👉https://t.co/lbnJnZAHrD #smartcity #iot #infrastructure #technologies #smartcities #techcrunch #itsolutions https://t.co/NLcZ1TDNiY,,technology
Love the design! 2D cafe in Malaysia is like stepping into a comic book  via @tastemade  #design #2D #future #bar #coding #Analytics #MachineLearning #Python #IoT #Linux #Serverless #flutter #ML #TensorFlow #BigData #Cloud #AI #100DaysOfCode #DeepLearning,,technology
Love the design! 2D cafe in Malaysia is like stepping into a comic book  via @tastemade  #design #2D #future #bar #coding #Analytics #MachineLearning #Python #IoT #Linux #Serverless #flutter #ML #TensorFlow #BigData #Cloud #AI #100DaysOfCode #DeepLearning,,technology
Love the design! 2D cafe in Malaysia is like stepping into a comic book  https://t.co/tIDoSTWV4U via @tastemade  #design #2D #future #bar #coding #Analytics #MachineLearning #Python #IoT #Linux #Serverless #flutter #ML #TensorFlow #BigData #Cloud #AI #100DaysOfCode #DeepLearning,,technology
Malaysia pasca 2020:  Internet of Things (IoT): ❌ Scheme of Thins (SoT): ✔️  Artificial Intelligence (AI):❌ Anwar Ibrahim (AI):❌ Anjing Itu (AI):✔️,,technology
AppWorks raises US$150 million #AppWorks #Indonesia #investment #IT #CE #Malaysia #Philippines #Server #IPC #cloudcomputing #IoT #Singapore #Software #bigdata #SoutheastAsia #startup #startupnews #Thailand #US #Vietnam #DIGITIMES https://t.co/2nGw5DQ5zQ,,technology
CHINA IS DOING SOMETHING UNBELIEVABLE I‌N SHENZHEN #shenzhen #China #innovations #tech #vlog #Philippines #Chinese #businesses #startup @YouTube #Asia #Malaysia #Thailand #AI #SmartCity #5G #IoT #Huawei #investor #SupplyChains   YouTube link: https://t.co/NxLuk3KNi8 https://t.co/4xuPO5skyP,,technology
HUAWEI Vision S65 Smart TV Review: Enjoy The 65'' 4K 120Hz Screen #4K #HD #HUAWEIVisionS #Huawei #smartTV #smarthome #ArtificialIntelligence #movies #Entertainment #IoT #AI #China #Malaysia #GenZ @YouTube   YouTube link: https://t.co/5phZFDQ6s4 https://t.co/Mfe7I9CYpw,,technology
"At the time, a SITA spokesperson told BleepingComputer that the breach impacts data of passengers from multiple #airlines, including:  Lufthansa  Air New Zealand  Singapore Airlines  SAS  Cathay Pacific  Jeju Air airline Malaysia Airlines  Finnair  #Quantum safe #Blockchain? #IoT",,technology
"What is HIDE, the government’s new AI-assisted Covid-19 early warning system? #Malaysia #startup #Asia #Government #COVID19 #pandemic #Artificial_Intelligence #VIKEZ #ML #BigDataAnalytics #tech #IoT #PublicHealth #business #health   Link: https://t.co/wdaZxv1Q3v https://t.co/rIakMjL1Zd",,technology
❕Optergy (Malaysia) Sdn Bhd is HIRING  Open for Fresh Graduate✨  📌 Building IoT Integration Project Engineer  ✅Apply now at https://t.co/LL7iSiD0nJ https://t.co/P5ucZPMJDw,,technology
"❕Universiti Putra Malaysia is hiring!!   Looking for Research Assistant for MEITA project Mangrove and Environmental Monitoring via IoT Applications  Jobscope : Coordinating program for high school student accordance to IoT for mangrove monitoring in Sijangkang, Selangor.",,technology
Really great vision and implementation of new #Cybersecurity 1st test lab in Malaysia   #IoT #5G #CloudComputing #Cybersecurity #digitaleconomy #sustainability #bigdata   #HuaweiPartner #MWCS #MWC21,,technology
"A virtual #3D ox is breaking out of the windows on the street of Kuala Lumpur, #Malaysia where the #SpringFestival is also celebrated. #VirtualReality #VR #robotics #5G #AI #IoT #Programming #Coding #engineering #dynamics #DEVCommunity #innovation #SmartCity #travel #Video https://t.co/Fge5qIHSnn",,technology
$frx $frx.ax just remember •Deals with Mastercard and Apple •IOT = Deals with 2 of the largest mPOS companies in Malaysia •Mcap 32mil + 2.8mill cash (cash raise done recently) •250k payment from MasterCard  •banks and airlines promoting #flexiroam  •travel sector recovering,,technology
$frx $frx.ax just need to remind myself  Data Roaming = Deals with Mastercard and Apple IOT = Deals with 2 of the largest mPOS companies in Malaysia Mcap 32mil https://t.co/BtZDVhVfLR,,technology
#Stocks in #Malaysia as #Virus Ravages #Economy https://t.co/zxMdPXSoI6   #bigdata #AI #LiNKEDiN #IIoT #IoT #Tech #Linux #UK #javaScript #FinTech #dataScience #IT #USA #dataScientist #WomenWhoCode #Rstats #FemTech #WEbiNAR #100daysOfCode #FRENCHtech #France #digitalTransformation,,technology
"I’m attending @docker Meetup #27: Joint Meetup with Docker Malaysia &amp  Docker Bangalore Group | Docker, DevOps and IoT on Jan 23, 2021 https://t.co/bZFI21gTDz  #docker #devops #CICD",,technology
"Malaysia needs cheaper, faster, wider coverage of IoT. Internet is not just a thing now, you should call it a necessity. Kalau tgh bandar ni pon line takde, how students nak keep up with intense workloads? How online businesses nak sustain?",,technology
💡#Innovation🍍waste ➡️ #drones  @Reuters via @MargaretSiegien @PawlowskiMario @LastMileAir #Malaysia🇲🇾 #UAV #futureofwork #IoT #Sustainability #CES2021  @enricomolinari @labordeolivier @jblefevre60 @itsmwittenberg @mvollmer1 @Fabriziobustama  @ipfconline1 https://t.co/bbf5FU8Feu,,technology
.@DisruptiveAsia interviews @NanoMalaysia CEO Dr Rezal @Rezalk23 on driving #Malaysia's #SMEs into the #global #economy in 2021  #DigitalTransformation  #nanotechnology #IoT #recovery   https://t.co/sXFjxZAdmV,,technology
"#SMEs make up over 98% of business establishments in Malaysia, contributing more than 38% to the country's overall GDP. The programmes leverage on #Huawei's deep knowledge and expertise in digital infrastructure such as connectivity, #Cloud, #AI and #IoT. https://t.co/MC0h34txps",,technology
Want To Upskill For More Job Opportunities for free? https://t.co/Bm9AjPnOvq   #MachineLearning #DataScience #Python #AI #100DaysOfCode #DEVCommunity #IoT #flutter #javascript #Serverless #cybersecurity #RStats #tech #DL #startups #COVID19 #Computing #data #digital #Malaysia,,technology
IoT-Based Smart Agriculture in Malaysia for Poverty - BORGEN https://t.co/nK9DIHsD2E #IoT #IIoT #IoTPL #IntrernetOfThings #Sensors #Network #Tech #Technology #5G  #SmartThings #InternetOfEverything #Industry40 #SmartCity #Digital #DigitalCity https://t.co/Mx26h1JI2y,,technology
IoT-Based Smart Agriculture in Malaysia for Poverty - BORGEN https://t.co/gEx08zT3ST #IoT #IIoT #IoTPL #IntrernetOfThings #Sensors #Network #Tech #Technology #5G  #SmartThings #InternetOfEverything #Industry40 #SmartCity #Digital #DigitalCity https://t.co/chaxFdFNtZ,,technology
"Tour #Keysight’s accredited Test Lab in Penang, Malaysia for a look at testing facilities for automotive, IT, land mobile service, IoT/radio, medical, and industrial applications. #AnechoicChamber #TestAsAService https://t.co/ZXK2icaUs5 https://t.co/a9rgA3rSjz",,technology
"The Malaysia Automotive, Robotics and IoT Institute  (MARii) and Sengenics Sdn Bhd launched the ImmuSAFE COVID+ biochip - a kit to test individuals immune system against Covid-19 virus.",,technology
"#HapSengStar, #Malaysia’s leading #MercedesBenz dealer group, chose UIB’s UnificationEngine® to conveniently and securely communicate with their high-value customers on #WhatsApp - https://t.co/41DNJWzfCI! 🚘🇲🇾💬🗣 #AI #IoT #AIoT #MSP #H2M #VirtualAssistants #Chatbots #CaseStudy https://t.co/cyRPupYS39",,technology
"Members of the First City University College and University of Technology Malaysia published a paper titled A Preliminary Study on Poultry Farm Environmental Monitoring using IoT and Blockchain Technology"", mentioning IOTA. https://t.co/pX4CTaOirW  Submitted by: Anonymous""",,technology
🧬🧬 A double diagnosis  Twin girls from Malaysia get an elusive #PrimaryImmunodeficiency Dx thanks to whole exome sequencing -an insightful case-report  https://t.co/qxHbsPN9hD #iot #snrtg #CVID #bigdata #technology #openscience #WomenInStem #immunology #genomics #raredisease https://t.co/H7z8fsd9H8,,technology
"@abam_top Ha3 we have 80+ (because we have a few stream of revenues), so the payroll is heavy.  The IoT market is still primitive in Malaysia and if you develop your own product (like we do), the R&amp D and gestation cost is considerable that locks your cash.  But hey, someone has to try.",,technology
13 years old learning to code with basic electronics. He did well!  #arduino #coder #iot #malaysia #bangi #inventor #youngcoder https://t.co/2jTvtlmzOw,,technology
"We were excited with National Automotive Policy when we embark on #IoT Connected Car project and Malaysia Driver's Score in 2018-2019. But, nothing tangible came from the policy as far as I know. It will remains as policy unless there's serious political will to commit on it.",,technology
"#PENAMPANG: The International Trade and Industry Ministry (Miti) has enlisted the participants of Malaysia Automotive, Robotics and IoT Institute’s (MARii) Technopreneur Development Programme (TDP) to provide gifts and souvenirs for foreign delegates at … https://t.co/rOtKQ7fk7y https://t.co/DYSk5Y0kOK",,technology
Malaysia 5G use cases to boost IoT adoption  https://t.co/jUbgawuLMw  #internetofthings #iot #technology #innovation #tech #artificialintelligence #machinelearning #engineering #automation #internet #cloudcomputing,,technology
$100BN 😮 Four artificial islands 😮 An entire new city in #Malaysia!! TY @TheB1M via @enricomolinari #smartcities #fintech #IoT #marketing #data  @HeinzVHoenen @Alex_Verbeek @SDGS4GOOD @listengive @drsharwood @adamsconsulting @AdamRogers2030 @tantriclens @EliseQuevedo @kimgarst https://t.co/SZHYKBNh9n,,technology
"UST Global invests in #Malaysia, opening an innovation lab and delivery centre. https://t.co/pD3rpW1GTL @USTGlobal #b2btelecom #infosecurity #DataScience #AI #AugmentedReality #VirtualReality #IoT #blockchain #CyberSecurity #BigData",,technology
"#LoRaAlliance member, Everynet, launched the showcase deployment of its LPWAN technology in Malaysia in the hopes of creating an enhanced experience for a #SmartAirport using #LoRaWAN solutions. Read more here: https://t.co/WXIGEQjR7v #ProgressingHumanity #5GDP #IOT https://t.co/PSXvGeTTFb",,technology
"It's 2020 and we are exited to welcome new customers from Guadeloupe, USA, Malta, Malaysia, Russia, UAE, France, The Netherlands and Saudi Arabia.  We are building a true global smart mobility platform, where cities, citizens and enterprises are shaping a better future #IoT https://t.co/9ntNe2XsBT",,technology
Learn and Discover how our IoT Startup called @favoriot become the Best IoT Company in Malaysia - https://t.co/AGMXJfSxn0 @zurahuzali https://t.co/xG2zzdANiT,,technology
"Role of #4IR in fire and rescue department. My talk to the Deputy Director General of Fire &amp  Rescue Department of Malaysia in Putrajaya  #IoT smart city sensors, #bigdataanalytics, #ML and #drones will play an important role @MikeQuindazzi @Ronald_vanLoon @schmarzo @antgrasso https://t.co/BDFahoymRS",,technology
"Pleased to welcome Dato' Ts Dr Amirudin Abdul Wahab, CEO of CyberSecurity Malaysia &amp  Exec VP of  CSCIS. Exploring collaboration in big data &amp  #cybersecurity to develop  industry relevant graduates @MSUMalaysia @cybercenter #IoT @afizarazali @kkishak @ajg8888 https://t.co/l2pHwLqRH7",,technology
